
きんせん,筋力,きんりょく,10
きんせん,金銭,きんせん,10
きんだい,近代,きんだい,10
きんにく,筋肉,きんにく,10
きんべん,勤勉,きんべん,10
くう,食う,くう,10
くうかい,空海,くうかい,10
くうかん,空間,くうかん,10
くうき,空気,くうき,10
くうき,空気を読む,くうきをよむ,10
くうぜ,空前,くうぜん,10
くうぜん,空前,くうぜん,10
くうぜん,空前絶後,くうぜんぜつご,10
くうぜんぜ,空前絶後,くうぜんぜつご,10
くうぜんぜつご,空前絶後,くうぜんぜつご,10
くうふく,空腹,くうふく,10
くさ,草,くさ,10
くさいものにふた,臭いものに蓋,くさいものにふた,10
くさのねうんどう,草の根運動,くさのねうんどう,10
くさり,鎖,くさり,10
くさり,腐り,腐り,10
くすり,薬,くすり,10
くだもの,果物,くだもの,10
ぐち,愚痴,ぐち,10
くち,口,くち,10
くちがか,口が堅い,くちがかたい,10
くちがかたい,口が堅い,くちがかたい,10
くちがかるい,口が軽い,くちがかるい,10
くちかず,口数,くちかず,10
くちかず,口数が多い,くちかずがおおい,10
くちがわ,口が悪い,くちがわるい,10
くちこみ,口コミ,くちこみ,10
くちにとをたてる,口に戸を立てる,くちにふたをする,10
くちをす,口を酸っぱくする,くちをすっぱくする,10
くちをだす,口を出す,くちをだす,10
くちをとざす,口を閉ざす,くちをとざす,10
くちをひらく,口を開く,くちをひらく,10
くつろぐ,寛ぐ,くつろぐ,10
くに,国,くに,10
くにく,苦肉,くにく,10
くび,首,くび,10
くも,雲,くも,10
くも,蜘蛛,くも,10
くもり,曇り,くもり,10
くもをつ,雲をつかむよう,くもをつかむよう,10
くもをつかむよう,雲をつかむよう,くもをつかむよう,10
くよう,供養,くよう,10
くらい,暗い,くらい,10
くらす,暮らす,くらす,10
くるしい,苦しい,くるしい,10
くるしいときのかみだのみ,苦しい時の神頼み,くるしいときのかみだのみ,10
くるま,車,くるま,10
くるまいす,車椅子,くるまいす,10
くろ,黒,くろ,10
けいえい,経営,けいえい,10
けいか,経過,けいか,10
けいかい,警戒,けいかい,10
けいかく,計画,けいかく,10
けいきょもうどう,軽挙妄動,けいきょもうどう,10
けいけん,経験,けいけん,10
けいご,敬語,けいご,10
けいこぎゅ,鶏口牛後,けいこうぎゅうご,10
けいざい,景気,けいざい,10
けいざい,経済,けいざい,10
けいさつ,警察,けいさつ,10
けいさん,計算,けいさん,10
けいし,軽視,けいし,10
けいしき,形式,けいしき,10
げいじゅつ,芸術,げいじゅつ,10
けいせき,鶏口牛後,けいこうぎゅうご,10
けいせきぎゅうご,鶏口牛後,けいこうぎゅうご,10
けいたいでんわ,携帯電話,けいたいでんわ,10
けいやく,契約,けいやく,10
けいろ,経路,けいろ,10
けいろのひ,敬老の日,けいろのひ,10
げか,外科,げか,10
けがの,怪我の功名,けがのこうみょう,10
けがのこうみょう,怪我の功名,けがのこうみょう,10
けしき,景色,けしき,10
げた,下駄,げた,10
けだま,獣,けだもの,10
けだもの,獣道,けだものみち,10
けだものみ,獣道,けだものみち,10
けだものみち,獣道,けだものみち,10
げつ,月,つき,10
けつあつ,血圧,けつあつ,10
けっか,結果,けっか,10
けっきょく,結局,けっきょく,10
けっこん,結婚,けっこん,10
けっこんしき,結婚式,けっこんしき,10
けっしん,決心,けっしん,10
けってい,決定,けってい,10
けなす,貶す,けなす,10
げねつざい,解熱剤,げねつざい,10
けもの,獣,けもの,10
げり,下痢,げり,10
けん,県,けん,10
げんいん,原因,げんいん,10
けんえんのなか,犬猿の仲,けんえんのなか,10
けんか,喧嘩,けんか,10
げんかい,限界,げんかい,10
げんかく,厳格,げんかく,10
げんかん,玄関,げんかん,10
げんき,元気,げんき,10
けんきゅう,研究,けんきゅう,10
げんきん,現金,げんきん,10
げんご,言語,げんご,10
けんこう,健康,けんこう,10
げんごう,元号,げんごう,10
げんこう,元寇,げんこう,10
げんこう,原稿,げんこう,10
げんこう,現行,げんこう,10
けんさ,検査,けんさ,10
げんざい,現在,げんざい,10
げんじつ,現実,げんじつ,10
げんしょう,減少,げんしょう,10
げんしょう,現象,げんしょう,10
けんしん,健診,けんしん,10
げんそく,減速,げんそく,10
げんだい,現代,げんだい,10
けんだま,けんだま,けんだま,10
けんり,権利,けんり,10
げんりょう,原料,げんりょう,10
こ,子,こ,10
ごい,語彙,ごい,10
こい,鯉,こい,10
こい,恋,こい,10
こいごころ,恋心,こいごころ,10
こいん,銭,こいん,10
こうえん,公園,こうえん,10
こうか,効果,こうか,10
こうかい,後悔,こうかい,10
こうかい,公開,こうかい,10
こうかい,航海,こうかい,10
こうがい,郊外,こうがい,10
ごうかい,豪快,ごうかい,10
ごうがく,合格,ごうかく,10
こうがんむ,厚顔無恥,こうがんむち,10
こうがんむち,厚顔無恥,こうがんむち,10
こうきしん,好奇心,こうきしん,10
こうきょう,公共,こうきょう,10
こうぎょう,工業,こうぎょう,10
こうけい,後継,こうけい,10
こうけい,光景,こうけい,10
こうげい,工芸,こうげい,10
こうげき,攻撃,こうげき,10
こうけつあつ,高血圧,こうけつあつ,10
こうけん,後見,こうけん,10
こうけん,貢献,こうけん,10
こうげん,高原,こうげん,10
こうけんにん,後見人,こうけんにん,10
こうこう,後攻,こうこう,10
こうこう,高校,こうこう,10
こうさ,黄砂,こうさ,10
こうさ,交差,こうさ,10
こうざ,講座,こうざ,10
こうさい,交際,こうさい,10
こうさく,工作,こうさく,10
こうさく,耕作,こうさく,10
こうさくいん,工作員,こうさくいん,10
こうさつ,考察,こうさつ,10
こうし,孔子,こうし,10
こうじ,工事,こうじ,10
こうしえん,甲子園,こうしえん,10
こうしき,公式,こうしき,10
こうしこんどう,公私混同,こうしこんどう,10
こうしん,後進国,こうしんこく,10
こうずい,洪水,こうずい,10
こうせい,後世,こうせい,10
こうせい,厚生,こうせい,10
こうせい,構成,こうせい,10
こうせいのう,高性能,こうせいのう,10
こうそく,高速,こうそく,10
こうたい,後退,こうたい,10
こうたい,交代,こうたい,10
こうたい,抗体,こうたい,10
こうたう,高等,こうとう,10
こうたく,光沢,こうたく,10
こうだん,講談,こうだん,10
こうち,高知,こうち,10
こうちけん,高知県,こうち,10
こうつう,交通,こうつう,10
こうてい,工程,こうてい,10
こうてい,皇帝,こうてい,10
こうてい,肯定,こうてい,10
こうてき,公的,こうてき,10
こうとう,口頭,こうとう,10
こうどう,行動,こうどう,10
こうとう,高騰,こうとう,10
こうに,高二,こうに,10
こうにん,後任,こうにん,10
こうにん,公認,こうにん,10
こうねつ,高熱,こうねつ,10
こうねつひ,光熱費,こうねつひ,10
こうのう,効能,こうのう,10
こうふく,幸福,こうふく,10
こうふん,興奮,こうふん,10
こうほしゃ,候補者,こうほしゃ,10
こうま,小馬,こうま,10
こうみょうがつじ,功名が辻,こうみょうがつじ,10
こうめ,小梅,こうめ,10
こうめいとう,公明党,こうめいとう,10
こうもん,黄門,こうもん,10
こうもん,校門,こうもん,10
こうもん,肛門,こうもん,10
ごうよく,強欲,ごうよく,10
ごうよくふまん,強欲不満,ごうよくふまん,10
こうら,甲羅,こうら,10
こうらく,行楽,こうらく,10
こうり,高利,こうり,10
こうり,小売,こうり,10
こうりがし,高利貸し,こうりがし,10
こうりつ,効率,こうりつ,10
こうりゅう,交流,こうりゅう,10
こうれい,恒例,こうれい,10
こうれい,高齢,こうれい,10
こうれいしゃ,高齢者,こうれいしゃ,10
こえ,声,こえ,10
こえかけ,声かけ,こえかけ,10
こえる,越える,こえる,10
こえる,超える,こえる,10
こえる,肥える,こえる,10
ごえん,5円,ごえん,10
ごえん,五円,ごえん,10
ごえん,御縁,ごえん,10
ごえん,誤嚥,ごえん,10
ごえんせいはいえん,誤嚥性肺炎,ごえんせいはいえん,10
ごかい,誤解,ごかい,10
こかつ,枯渇,こかつ,10
こき,古希,こき,10
こきざみ,小刻み,こきざみ,10
こきゃく,顧客,こきゃく,10
こきゅう,呼吸,こきゅう,10
こきょう,故郷,こきょう,10
こくさい,国際,こくさい,10
こくしむそ,国士無双,こくしむそう,10
こくしむそう,国士無双,こくしむそう,10
ごくどう,極道,ごくどう,10
こくふ,克服,こくふく,10
こくふく,克服,こくふく,10
こくみん,国民,こくみん,10
こくら,小倉,こくら,10
こけ,苔,こけ,10
こけし,こけし,こけし,10
こけついら,虎穴に入らずんば虎子を得ず,こけつにいらずんばこじをえず,10
こけつにいらずんばこじをえず,虎穴に入らずんば虎子を得ず,こけつにいらずんばこじをえず,10
こころ,心,こころ,10
こころざし,志,こころざし,10
こころのいりょう,心の医療,こころのいりょう,10
こころを,心を込める,こころをこめる,10
こころをこめる,心を込める,こころをこめる,10
こし,腰,こし,10
こしあん,こし餡,こしあん,10
こしいれ,輿入れ,こしいれ,10
こしき,古式,こしき,10
こしぎんちゃく,腰巾着,こしぎんちゃく,10
こじん,個人,こじん,10
こじんまり,こじんまり,こじんまり,10
ごぞう,五臓六腑,ごぞうろっぷ,10
ごぞうろ,五臓六腑に染み渡る,ごぞうろっぷにしみわたる,10
ごぞうろっぷ,五臓六腑,ごぞうろっぷ,10
ごたいとうち,五体投地,ごたいとうち,10
こたえ,答え,こたえ,10
こっか,国家,こっか,10
こっそしょうしょう,骨粗鬆症,こっそしょうしょう,10
こつほ,候補,こうほ,10
こつらくえん,後楽園,こうらくえん,10
こてん,孤立無援,こりつむえん,10
こてんぱ,こてんぱん,こてんぱん,10
ことば,言葉,ことば,10
ことばを,言葉を濁す,ことばをにごす,10
ことばをうしなう,言葉を失う,ことばをうしなう,10
ことばをにごす,言葉を濁す,ことばをにごす,10
こども,子供,こども,10
こねこ,子猫,こねこ,10
こはん,湖畔,こはん,10
こばん,小判,こばん,10
ごはん,飯,ごはん,10
ごほんぞん,御本尊,ごほんぞん,10
こまつは,小松は葉が隠しても,こまつははがかくしても,10
ごみ,ごみ,ごみ,10
こめ,米,こめ,10
こめびつ,米びつ,こめびつ,10
ごめん,ごめん,ごめん,10
こよう,雇用,こよう,10
ごりむちゅ,五里霧中,ごりむちゅう,10
ごりむちゅう,五里霧中,ごりむちゅう,10
ごりん,ご近所,ごきんじょ,10
ころば,転ばぬ先の杖,ころばぬさきのつえ,10
ころばぬさきのつえ,転ばぬ先の杖,ころばぬさきのつえ,10
こんかい,今回,こんかい,10
こんき,根気,こんき,10
ごんご,言語道断,ごんごどうだん,10
こんご,今後,こんご,10
ごんごどう,言語道断,ごんごどうだん,10
ごんごどうだん,言語道断,ごんごどうだん,10
ごんごめいりょう,言語明瞭,ごんごめいりょう,10
こんじき,金色,こんじき,10
こんしん,懇親,こんしん,10
こんしん,渾身,こんしん,10
こんしん,渾身の力,こんしんのちから,10
こんせいき,今世紀,こんせいき,10
こんちゅう,昆虫,こんちゅう,10
こんなん,困難,こんなん,10
こんぶ,昆布,こんぶ,10
こんぽん,根本,こんぽん,10
こんらん,混乱,こんらん,10
さーくる,サークル,さーくる,10
さいがい,災害,さいがい,10
さいがい,人災,じんさい,10
さいきん,細菌,さいきん,10
さいけん,再建,さいけん,10
さいご,最後,さいご,10
さいこう,最高,さいこう,10
さいごのばんさん,最後の晩餐,さいごのばんさん,10
ざいさん,財産,ざいさん,10
さいしゅう,最終,さいしゅう,10
さいしょ,最初,さいしょ,10
さいしん,最新,さいしん,10
さいしん,細心の注意,さいしんのちゅうい,10
さいしんの,細心の注意,さいしんのちゅうい,10
さいしんのかたち,細心の注意,さいしんのちゅうい,10
さいしんのちゅうい,細心の注意,さいしんのちゅうい,10
さいせい,再生,さいせい,10
ざいせい,財政,ざいせい,10
さいせん,最善,さいぜん,10
ざいたく,在宅,ざいたく,10
ざいたくきんむ,在宅勤務,ざいたくきんむ,10
ざいたくわーく,在宅ワーク,在宅ワーク,10
ざいだん,財団,ざいだん,10
さいてい,最低,さいてい,10
さいなん,災難,さいなん,10
さいのう,才能,さいのう,10
さいばん,裁判,さいばん,10
さいふ,財布,さいふ,10
さいぼう,細胞,さいぼう,10
さいよう,採用,さいよう,10
ざいりょう,材料,ざいりょう,10
さか,坂,さか,10
さかぐら,酒蔵,さかぐら,10
さかな,魚,さかな,10
さかな,鮮,さかな,10
さぎ,詐欺,さぎ,10
さぎょう,作業,さぎょう,10
さくひん,作品,さくひん,10
さくら,桜,さくら,10
さくらん,錯乱,さくらん,10
さけ,酒,さけ,10
さけびごえ,叫び声,さけびごえ,10
さけぶ,叫ぶ,さけぶ,10
さける,避ける,さける,10
ささえる,支える,ささえる,10
さだか,定か,さだか,10
さつ,札,さつ,10
さっき,殺気,さっき,10
さつき,皐月,さつき,10
さっきょく,作曲,さっきょく,10
さっきょくか,作曲家,さっぎょくか,10
ざっし,雑誌,ざっし,10
ざっそう,雑草,ざっそう,10
さとう,砂糖,さとう,10
さばく,砂漠,さばく,10
ざぶとん,座布団,ざぶとん,10
さみしい,寂しい,さみしい,10
さむい,寒い,さむい,10
さむけ,寒気,さむけ,10
さむけが,寒気がする,さむけがする,10
さむけがする,寒気がする,さむけがする,10
さゆう,左右,さゆう,10
さるもきからおちる,猿も木から落ちる,さるもきからおちる,10
さんぎょう,産業,さんぎょう,10
さんせい,賛成,さんせい,10
ざんねん,残念,ざんねん,10
ざんねんながら,残念ながら,ざんねんながら,10
ざんねんむ,残念無念,ざんねんむねん,10
さんぱい,参拝,さんぱい,10
さんぽ,散歩,さんぽ,10
ざんむ,残夢,ざんむ,10
ざんむしょり,残務整理,ざんむせいり,10
し,市,し,10
しあわせ,幸,しあわせ,10
しあわせ,幸せ,しあわせ,10
しえん,支援,しえん,10
しお,塩,しお,10
しおあじ,塩味,しおあじ,10
しか,歯科,しか,10
じが,自我,じが,10
しかい,視界,しかい,10
しかた,仕方,しかた,10
しかたが,仕方がない,しかたがない,10
しかたがない,仕方がない,しかたがない,10
しかたない,仕方ない,しかたない,10
しかる,叱る,しかる,10
じかん,時間,じかん,10
しき,四季,しき,10
じき,時期,じき,10
しきしゃ,識者,しきしゃ,10
じくう,時空,じくう,10
しげん,資源,しげん,10
じけん,事件,じけん,10
じこ,事故,じこ,10
じこぎせい,自己犠牲,じこぎせい,10
じこじつげん,自己実現,じこじつげん,10
しごと,仕事,しごと,10
じこまんぞく,自己満足,じこまんぞく,10
しさん,資産,しさん,10
しじ,支持,しじ,10
じじ,祖,じじ,10
じじつ,事実,じじつ,10
じじつとこんきょ,事実無根,じじつむこん,10
じじつむこ,事実無根,じじつむこん,10
じじつむこん,事実無根,じじつむこん,10
しじゅうくにち,四十九日,しじゅうくにち,10
ししゅつ,支出,ししゅつ,10
じしん,自信,じしん,10
じしん,地震,じしん,10
しせい,姿勢,しせい,10
しせつ,施設,しせつ,10
しぜん,自然,しぜん,10
じぞう,地蔵,じぞう,10
じたい,事態,じたい,10
じだい,時代,じだい,10
じたいあくか,事態悪化,じたいあっか,10
じたくりょうよう,自宅療養,じたくりょうよう,10
じちかい,自治会,じちかい,10
しちごさん,七五三,しちごさん,10
しちころ,七転び八起き,ななころびやおき,10
しちころやおき,七転び八起き,ななころびやおき,10
しちてん,七転び八起き,ななころびやおき,10
しちてんはっき,七転八起,しちてんはっき,10
しちふくじん,七福神,しちふくじん,10
しちょう,主張,しちょう,10
じっか,実家,じっか,10
しっかん,疾患,しっかん,10
じっけん,実験,じっけん,10
じつげんふかのう,実現不可能,じつげんふかのう,10
じっこう,実行,じっこう,10
じっさい,実際,じっさい,10
じっし,実施,じっし,10
しつじょ,秩序,ちつじょ,10
しつど,湿度,しつど,10
しっぱい,失敗,しっぱい,10
しっぷ,湿布,しっぷ,10
じてんしゃ,自転車,じてんしゃ,10
しどう,指導,しどう,10
しにうまにむち,死に馬に鞭,しにうまにむち,10
しぬ,死ぬ,しぬ,10
しぬきでやる,死ぬ気でやる,しぬきでやる,10
しはらい,支払い,しはらい,10
じびか,耳鼻科,じびか,10
しびれ,痺れ,しびれ,10
じぶん,自分,じぶん,10
しほん,資本,しほん,10
しま,島,しま,10
しまつ,始末,しまつ,10
じまん,自慢,じまん,10
しめい,氏名,しめい,10
しめなわ,注連縄,しめなわ,10
しめんそ,四面楚歌,しめんそか,10
しめんそか,四面楚歌,しめんそか,10
しゃいす,車椅子,くるまいす,10
しゃかい,社会,しゃかい,10
しゃかり,釈迦に説法,しゃかにせっぽう,10
しやくしょ,市役所,しやくしょ,10
しゅうい,周囲,しゅうい,10
しゅういん,就任,しゅうにん,10
しゅうかく,収穫,しゅうかく,10
しゅうかん,週間,しゅうかん,10
しゅうごう,集合,しゅうごう,10
じゅうしょ,住所,じゅうしょ,10
しゅうしん,終身,しゅうしん,10
しゅうしん,終身雇用,しゅうしんこよう,10
しゅうしんこよう,終身雇用,しゅうしんこよう,10
じゅうじんとう,十人十色,じゅうにんといろ,10
じゅうたく,住宅,じゅうたく,10
しゅうだん,集団,しゅうだん,10
しゅうちゅう,集中,しゅうちゅう,10
しゅうちゅうりょく,集中力,しゅうちゅうりょく,10
しゅうてん,終点,しゅうてん,10
しゅうにゅう,収入,しゅうにゅう,10
しゅうねん,執念,しゅうねん,10
しゅうねん,執念深い,しゅうねんぶかい,10
しゅうへん,周辺,しゅうへん,10
しゅうよう,収容,しゅうよう,10
しゅうり,修理,しゅうり,10
しゅうりょう,終了,しゅうりょう,10
じゅうりょう,重量,じゅうりょう,10
しゅかん,主観,しゅかん,10
しゅじゅつ,手術,しゅじゅつ,10
しゅじん,主人,しゅじん,10
しゅちょう,主張,しゅちょう,10
しゅつげん,出現,しゅつげん,10
しゅっぱつ,出発,しゅっぱつ,10
しゅとく,取得,しゅとく,10
しゅほう,手法,しゅほう,10
しゅみ,趣味,しゅみ,10
じゅみょう,寿命,じゅみょう,10
しゅよう,主要,しゅよう,10
しゅよう,需要,じゅよう,10
じゅよう,需要,じゅよう,10
しゅるい,種類,しゅるい,10
しゅんかん,瞬間,しゅんかん,10
じゅんかん,循環,じゅんかん,10
じゅんしゅ,遵守,じゅんしゅ,10
じゅんび,準備,じゅんび,10
しょうぎ,将棋,しょうぎ,10
しょうぎょう,商業,しょうぎょう,10
じょうげ,上下,じょうげ,10
じょうけい,情景,じょうけい,10
じょうけん,条件,じょうけん,10
しょうじ,障子,しょうじ,10
しょうじき,正直,しょうじき,10
しょうじょう,症状,しょうじょう,10
しょうしん,小心翼々,しょうしんよくよく,10
しょうしんよくよく,小心翼々,しょうしんよくよく,10
しょうせき,掌中の珠,しょうちゅうのたま,10
しょうたい,招待,しょうたい,10
じょうたい,状態,じょうたい,10
しょうだく,承諾,しょうだく,10
じょうだん,冗談,じょうだん,10
しょうにん,承認,しょうにん,10
しょうひ,消費,しょうひ,10
しょうひん,商品,しょうひん,10
しょうぼう,消防,しょうぼう,10
しょうめい,証明,しょうめい,10
しょうめん,正面,しょうめん,10
しょうゆ,醤油,しょうゆ,10
しょうわ,昭和,しょうわ,10
しょくじ,食事,しょくじ,10
しょくぶつ,植物,しょくぶつ,10
しょたい,処置,しょち,10
しょっき,食器,しょっき,10
しょどう,書道,しょどう,10
しょほうせん,処方箋,しょほうせん,10
しょるい,書類,しょるい,10
じりつ,自立,じりつ,10
しりょう,資料,しりょう,10
しりょく,視力,しりょく,10
しる,汁,しる,10
しろ,白,しろ,10
じんかく,人格,じんかく,10
しんかんせん,新幹線,しんかんせん,10
しんきい,心機一転,しんきいってん,10
しんきいってん,心機一転,しんきいってん,10
しんきんこうそく,心筋梗塞,しんきんこうそく,10
しんけい,神経,しんけい,10
しんけいか,神経科,しんけいか,10
しんこく,深刻,しんこく,10
しんさつ,診察,しんさつ,10
しんし,紳士,しんし,10
しんじつ,真実,しんじつ,10
じんじゃ,神社,じんじゃ,10
しんじゅつ,真実,しんじゅつ,10
しんしょう,心象,しんしょう,10
しんしょうふうけい,心象風景,しんしょうふうけい,10
しんしょうふう系,心象風景,しんしょうふうけい,10
しんじん,信心,しんじん,10
じんせい,人生,じんせい,10
じんせいの,人生の機微,じんせいのきび,10
しんせき,親戚,しんせき,10
しんせつ,親切,しんせつ,10
しんぜん,親善,しんぜん,10
しんぞう,心臓,しんぞう,10
じんぞう,腎臓,じんぞう,10
しんぞく,親族,しんぞく,10
しんちょう,慎重,しんちょう,10
しんちょう,身長,しんちょう,10
しんぶん,新聞,しんぶん,10
しんゆう,親友,しんゆう,10
しんよう,信用,しんよう,10
しんらい,信頼,しんらい,10
しんらば,森羅万象,しんらばんしょう,10
しんらばんしょう,森羅万象,しんらばんしょう,10
しんらばんばう,森羅万象,しんらばんしょう,10
しんり,心理,しんり,10
しんりょう,診療,しんりょう,10
しんわ,神話,しんわ,10
すいがい,水害,すいがい,10
すいしつ,水質,すいしつ,10
すいしん,推進,すいしん,10
すいぜん,垂涎,すいぜん,10
すいぜん,垂涎の的,すいぜんのまと,10
すいせん,推薦,すいせん,10
すいせん,推薦状,すいせんじょう,10
すいぜんのまと,垂涎の的,すいぜんのまと,10
すいそく,推測,すいそく,10
すいそくが,推測が当たる,すいそくがあたる,10
すいどう,水道,すいどう,10
すいぶん,水分,すいぶん,10
すいみん,睡眠,すいみん,10
すいり,推理,すいり,10
すう,吸う,すう,10
すうじ,数字,すうじ,10
すーぱー,スーパー,すーぱー,10
すうはい,崇拝,すうはい,10
すきこそもの,好きこそ物の上手なれ,すきこそもののじょうずなれ,10
すきこそもののじょうずなれ,好きこそ物の上手なれ,すきこそもののじょうずなれ,10
ずつう,頭痛,ずつう,10
すとれす,ストレス,すとれす,10
すなをかむ,砂を噛む,すなをかむ,10
すなをかむような,砂を噛むような,すなをかむような,10
すまほ,スマホ,すまほ,10
すみのむし,隅の虫,すみのむし,10
すわる,座る,すわる,10
せいいをしめす,誠意を示す,せいいをしめす,10
せいかく,性格,せいかく,10
せいかつ,生活,せいかつ,10
ぜいきん,税金,ぜいきん,10
せいけい,生計,せいけい,10
せいけいげか,整形外科,せいけいげか,10
せいけつ,清潔,せいけつ,10
せいこう,成功,せいこう,10
せいざ,星座,せいざ,10
せいさく,政策,せいさく,10
せいさん,生産,せいさん,10
せいじ,政治,せいじ,10
せいしゅん,青春,せいしゅん,10
せいしゅん,青春時代,せいしゅんじだい,10
せいしん,精神,せいしん,10
せいしん,精神一到,せいしんいっとう,10
せいしんい,精神一到,せいしんいっとう,10
せいしんいっこく,精神一到,せいしんいっとう,10
せいしんいっとう,精神一到,せいしんいっとう,10
せいじんしき,成人式,せいじんしき,10
せいちょう,成長,せいちょう,10
せいてんの,晴天の霹靂,せいてんのへきれき,10
せいてんのへきれき,晴天の霹靂,せいてんのへきれき,10
せいど,制度,せいど,10
せいど,精度,せいど,10
せいひん,製品,せいひん,10
せいふ,政府,せいふ,10
せいふく,征服,せいふく,10
せいみつ,精密,せいみつ,10
せいめい,生命,せいめい,10
せいり,整理,せいり,10
せいりょく,勢力,せいりょく,10
せいりょく,精力,せいりょく,10
せかい,世界,せかい,10
せきずい,脊髄,せきずい,10
せきにん,責任,せきにん,10
せぜこ辛い,世知辛い,せちがらい,10
せだい,世代,せだい,10
ぜったい,絶体絶命,ぜったいぜつめい,10
ぜったい,絶対,ぜったい,10
ぜったいぜ,絶体絶命,ぜったいぜつめい,10
ぜったいぜつめい,絶体絶命,ぜったいぜつめい,10
ぜったいぜつめい,絶対絶命,ぜったいぜつめい,10
せつび,設備,せつび,10
ぜつぼう,絶望,ぜつぼう,10
せつめい,説明,せつめい,10
せつやく,節約,せつやく,10
せなか,背中,せなか,10
せまい,狭い,せまい,10
せわ,世話,せわ,10
ぜんい,善意,ぜんい,10
ぜんいん,全員,ぜんいん,10
ぜんご,前後,ぜんご,10
せんこう,線香,せんこう,10
ぜんこく,全国,ぜんこく,10
せんざい,洗剤,せんざい,10
ぜんじん,前人未到,ぜんじんみとう,10
ぜんしん,全身,ぜんしん,10
ぜんじんみ,前人未到,ぜんじんみとう,10
ぜんじんみとう,前人未到,ぜんじんみとう,10
せんせい,先生,せんせい,10
せんぞ,先祖,せんぞ,10
せんそう,戦争,せんそう,10
ぜんそく,喘息,ぜんそく,10
ぜんたい,全体,ぜんたい,10
せんたく,洗濯,せんたく,10
せんたく,選択,せんたく,10
せんてを,先手を打つ,せんてをうつ,10
せんてをう,先手を打つ,せんてをうつ,10
せんてをうつ,先手を打つ,せんてをうつ,10
ぜんぶ,全部,ぜんぶ,10
ぜんぶぜんぜん,全部全然,ぜんぶぜんぜん,10
せんべい,煎餅,せんべい,10
せんめんじょ,洗面所,せんめんじょ,10
せんもん,専門,せんもん,10
せんり,千里の道も一歩から,せんりのみちもいっぽから,10
せんりのいっぽから,千里の道も一歩から,せんりのみちもいっぽから,10
せんりのみちも,千里の道も一歩から,せんりのみちもいっぽから,10
せんりのみちもいっぽから,千里の道も一歩から,せんりのみちもいっぽから,10
ぜんりょく,全力,ぜんりょく,10
ぜんりょくをつくす,全力を尽くす,ぜんりょくをつくす,10
ぞうか,増加,ぞうか,10
ぞうきん,雑巾,ぞうきん,10
そうげん,草原,そうげん,10
そうご,相互,そうご,10
そうじ,掃除,そうじ,10
そうじき,掃除機,そうじき,10
そうしき,葬式,そうしき,10
そうぜん,騒然,そうぜん,10
そうぞう,想像,そうぞう,10
そうだん,相談,そうだん,10
ぞうに,雑煮,ぞうに,10
そうふ,送付,そうふ,10
ぞうり,草履,ぞうり,10
そくざ,即座,そくざ,10
そくだんそっけつ,即断即決,そくだんそっけつ,10
そくど,速度,そくど,10
そくりょう,即断即決,そくだんそっけつ,10
そくりょう,測量,そくりょう,10
そざい,素材,そざい,10
そざつ,粗雑,そざつ,10
そしき,組織,そしき,10
そせいじゅつ,蘇生術,そせいじゅつ,10
そそぐ,注ぐ,そそぐ,10
そだつ,育つ,そだつ,10
そつぎょう,卒業,そつぎょう,10
そっくり,そっくりそのまま,そっくりそのまま,10
そっちょく,率直,そっちょく,10
そつろん,卒論,そつろん,10
そと,外,そと,10
そなえ,備え,そなえ,10
そぼく,素朴,そぼく,10
そら,空,そら,10
そらにはほしがかがやく,空には星が輝く,そらにはほしがかがやく,10
そんがい,損害,そんがい,10
そんがいばいしょう,損害賠償,そんがいばいしょう,10
そんけい,尊敬,そんけい,10
そんしつ,損失,そんしつ,10
そんちょう,尊重,そんちょう,10
だいいち,第一,だいいち,10
たいいん,退院,たいいん,10
たいおう,対応,たいおう,10
たいおん,体温,たいおん,10
たいか,退化,たいか,10
たいが,大河,たいが,10
たいき,大気,たいき,10
たいきば,大器晩成,たいきばんせい,10
たいきばん,大器晩成,たいきばんせい,10
たいきばんせい,大器晩成,たいきばんせい,10
たいけい,体系,たいけい,10
たいけん,体験,たいけん,10
たいこ,太鼓,たいこ,10
だいこく,大黒,だいこく,10
たいざい,滞在,たいざい,10
たいさく,対策,たいさく,10
たいざんほ,泰山北斗,たいざんほくと,10
たいざんほくと,泰山北斗,たいざんほくと,10
たいざんめいどうしてねずみいっぴき,大山鳴動して鼠一匹,たいざんめいどうしてねずみいっぴき,10
たいじゅう,体重,たいじゅう,10
たいしょう,対象,たいしょう,10
たいじょうほうしん,帯状疱疹,たいじょうほうしん,10
たいしょく,退職,たいしょく,10
たいせい,体制,たいせい,10
たいせき,体積,たいせき,10
たいせつ,大切,たいせつ,10
たいせん,対戦,たいせん,10
たいぜん,泰然自若,たいぜんじじゃく,10
たいぜんじ,泰然自若,たいぜんじじゃく,10
たいぜんじじゃく,泰然自若,たいぜんじじゃく,10
たいだ,怠惰,たいだ,10
たいちょう,体調,たいちょう,10
たいど,対等,たいとう,10
たいど,態度,たいど,10
だいどう,大同小異,だいどうしょうい,10
だいどうし,大同小異,だいどうしょうい,10
だいどうしょうい,大同小異,だいどうしょうい,10
だいどころ,台所,だいどころ,10
たいにん,退任,たいにん,10
たいふう,台風,たいふう,10
たいへいよう,太平洋,たいへいよう,10
たいへん,大変,たいへん,10
だいまん,大満,だいまん,10
たいやき,たい焼き,たいやき,10
たいよう,太陽,たいよう,10
たいりく,大陸,たいりく,10
たいりつ,対立,たいりつ,10
